,Date,S&P Composite,monthly_return_per,president
995,1954-01-31,25.46,2.5372533225936476,Dwight D. Eisenhower
996,1954-02-28,26.02,2.199528672427332,Dwight D. Eisenhower
997,1954-03-31,26.57,2.1137586471944685,Dwight D. Eisenhower
998,1954-04-30,27.63,3.989461799021448,Dwight D. Eisenhower
999,1954-05-31,28.73,3.9811798769453546,Dwight D. Eisenhower
1000,1954-06-30,28.96,0.8005569091541956,Dwight D. Eisenhower
1001,1954-07-31,30.13,4.040055248618779,Dwight D. Eisenhower
1002,1954-08-31,30.73,1.9913707268503202,Dwight D. Eisenhower
1003,1954-09-30,31.45,2.3429873088187403,Dwight D. Eisenhower
1004,1954-10-31,32.18,2.321144674085852,Dwight D. Eisenhower
1005,1954-11-30,33.44,3.915475450590423,Dwight D. Eisenhower
1006,1954-12-31,34.97,4.575358851674645,Dwight D. Eisenhower
1007,1955-01-31,35.6,1.8015441807263444,Dwight D. Eisenhower
1008,1955-02-28,36.79,3.342696629213476,Dwight D. Eisenhower
1009,1955-03-31,36.5,-0.7882576787170404,Dwight D. Eisenhower
1010,1955-04-30,37.76,3.4520547945205426,Dwight D. Eisenhower
1011,1955-05-31,37.6,-0.423728813559313,Dwight D. Eisenhower
1012,1955-06-30,39.78,5.797872340425531,Dwight D. Eisenhower
1013,1955-07-31,42.69,7.315233785822012,Dwight D. Eisenhower
1014,1955-08-31,42.43,-0.6090419301944203,Dwight D. Eisenhower
1015,1955-09-30,44.34,4.501531934951694,Dwight D. Eisenhower
1016,1955-10-31,42.11,-5.029318899413631,Dwight D. Eisenhower
1017,1955-11-30,44.95,6.7442412728568115,Dwight D. Eisenhower
1018,1955-12-31,45.37,0.9343715239154495,Dwight D. Eisenhower
1019,1956-01-31,44.15,-2.6890015428697356,Dwight D. Eisenhower
1020,1956-02-29,44.43,0.6342015855039663,Dwight D. Eisenhower
1021,1956-03-31,47.49,6.887238352464556,Dwight D. Eisenhower
1022,1956-04-30,48.05,1.1791956201305436,Dwight D. Eisenhower
1023,1956-05-31,46.54,-3.14255983350676,Dwight D. Eisenhower
1024,1956-06-30,46.27,-0.5801461108723593,Dwight D. Eisenhower
1025,1956-07-31,48.78,5.424681218932348,Dwight D. Eisenhower
1026,1956-08-31,48.49,-0.5945059450594489,Dwight D. Eisenhower
1027,1956-09-30,46.84,-3.4027634563827562,Dwight D. Eisenhower
1028,1956-10-31,46.24,-1.2809564474807886,Dwight D. Eisenhower
1029,1956-11-30,45.76,-1.0380622837370328,Dwight D. Eisenhower
1030,1956-12-31,46.44,1.4860139860139854,Dwight D. Eisenhower
1031,1957-01-31,45.43,-2.1748492678725198,Dwight D. Eisenhower
1032,1957-02-28,43.47,-4.314329738058554,Dwight D. Eisenhower
1033,1957-03-31,44.03,1.2882447665056413,Dwight D. Eisenhower
1034,1957-04-30,45.05,2.3166023166023075,Dwight D. Eisenhower
1035,1957-05-31,46.78,3.840177580466158,Dwight D. Eisenhower
1036,1957-06-30,47.55,1.6460025651987942,Dwight D. Eisenhower
1037,1957-07-31,48.51,2.0189274447949543,Dwight D. Eisenhower
1038,1957-08-31,45.84,-5.504019789734064,Dwight D. Eisenhower
1039,1957-09-30,43.98,-4.0575916230366635,Dwight D. Eisenhower
1040,1957-10-31,41.24,-6.230104592996805,Dwight D. Eisenhower
1041,1957-11-30,40.35,-2.158098933074686,Dwight D. Eisenhower
1042,1957-12-31,40.33,-0.04956629491946252,Dwight D. Eisenhower
1043,1958-01-31,41.12,1.9588395735184707,Dwight D. Eisenhower
1044,1958-02-28,41.26,0.3404669260700403,Dwight D. Eisenhower
1045,1958-03-31,42.11,2.0601066408143516,Dwight D. Eisenhower
1046,1958-04-30,42.34,0.5461885537877084,Dwight D. Eisenhower
1047,1958-05-31,43.7,3.2120925838450622,Dwight D. Eisenhower
1048,1958-06-30,44.75,2.4027459954233343,Dwight D. Eisenhower
1049,1958-07-31,45.98,2.7486033519553,Dwight D. Eisenhower
1050,1958-08-31,47.7,3.7407568508047104,Dwight D. Eisenhower
1051,1958-09-30,48.96,2.6415094339622596,Dwight D. Eisenhower
1052,1958-10-31,50.95,4.064542483660135,Dwight D. Eisenhower
1053,1958-11-30,52.5,3.0421982335623103,Dwight D. Eisenhower
1054,1958-12-31,53.49,1.8857142857142895,Dwight D. Eisenhower
1055,1959-01-31,55.62,3.9820527201345963,Dwight D. Eisenhower
1056,1959-02-28,54.77,-1.528227256382586,Dwight D. Eisenhower
1057,1959-03-31,56.16,2.537885703852462,Dwight D. Eisenhower
1058,1959-04-30,57.1,1.6737891737891826,Dwight D. Eisenhower
1059,1959-05-31,57.96,1.5061295971978974,Dwight D. Eisenhower
1060,1959-06-30,57.46,-0.862663906142167,Dwight D. Eisenhower
1061,1959-07-31,59.74,3.9679777236338345,Dwight D. Eisenhower
1062,1959-08-31,59.4,-0.5691329092735242,Dwight D. Eisenhower
1063,1959-09-30,57.05,-3.956228956228959,Dwight D. Eisenhower
1064,1959-10-31,57.0,-0.08764241893075751,Dwight D. Eisenhower
1065,1959-11-30,57.23,0.4035087719298191,Dwight D. Eisenhower
1066,1959-12-31,59.06,3.19762362397345,Dwight D. Eisenhower
1067,1960-01-31,58.03,-1.7439891635624805,Dwight D. Eisenhower
1068,1960-02-29,55.78,-3.8773048423229364,Dwight D. Eisenhower
1069,1960-03-31,55.02,-1.3624955181068448,Dwight D. Eisenhower
1070,1960-04-30,55.73,1.2904398400581492,Dwight D. Eisenhower
1071,1960-05-31,55.22,-0.9151265027812633,Dwight D. Eisenhower
1072,1960-06-30,57.26,3.694313654473016,Dwight D. Eisenhower
1073,1960-07-31,55.84,-2.479916171847703,Dwight D. Eisenhower
1074,1960-08-31,56.51,1.1998567335243455,Dwight D. Eisenhower
1075,1960-09-30,54.81,-3.008317112015565,Dwight D. Eisenhower
1076,1960-10-31,53.73,-1.9704433497537044,Dwight D. Eisenhower
1077,1960-11-30,55.47,3.2384142936906795,Dwight D. Eisenhower
1078,1960-12-31,56.8,2.3976924463674028,Dwight D. Eisenhower
1079,1961-01-31,59.72,5.140845070422539,Dwight D. Eisenhower
1080,1961-02-28,62.17,4.1024782317481625,John F. Kennedy
1081,1961-03-31,64.12,3.1365610423033665,John F. Kennedy
1082,1961-04-30,65.83,2.666874610106041,John F. Kennedy
1083,1961-05-31,66.5,1.0177730518000938,John F. Kennedy
1084,1961-06-30,65.62,-1.3233082706766848,John F. Kennedy
1085,1961-07-31,65.44,-0.2743066138372551,John F. Kennedy
1086,1961-08-31,67.79,3.59107579462104,John F. Kennedy
1087,1961-09-30,67.26,-0.7818262280572372,John F. Kennedy
1088,1961-10-31,68.0,1.1002081474873546,John F. Kennedy
1089,1961-11-30,71.08,4.52941176470588,John F. Kennedy
1090,1961-12-31,71.74,0.9285312324141765,John F. Kennedy
1091,1962-01-31,69.07,-3.721773069417343,John F. Kennedy
1092,1962-02-28,70.22,1.6649775589981264,John F. Kennedy
1093,1962-03-31,70.29,0.09968669894617971,John F. Kennedy
1094,1962-04-30,68.05,-3.186797552994749,John F. Kennedy
1095,1962-05-31,62.99,-7.43570903747244,John F. Kennedy
1096,1962-06-30,55.63,-11.684394348309254,John F. Kennedy
1097,1962-07-31,56.97,2.4087722451914364,John F. Kennedy
1098,1962-08-31,58.52,2.720730208881875,John F. Kennedy
1099,1962-09-30,58.0,-0.8885850991114201,John F. Kennedy
1100,1962-10-31,56.17,-3.1551724137931005,John F. Kennedy
1101,1962-11-30,60.04,6.889798824995544,John F. Kennedy
1102,1962-12-31,62.64,4.330446369087277,John F. Kennedy
1103,1963-01-31,65.06,3.863346104725418,John F. Kennedy
1104,1963-02-28,65.92,1.3218567476175829,John F. Kennedy
1105,1963-03-31,65.67,-0.379247572815534,John F. Kennedy
1106,1963-04-30,68.76,4.705344906349937,John F. Kennedy
1107,1963-05-31,70.14,2.0069808027923144,John F. Kennedy
1108,1963-06-30,70.11,-0.04277159965782882,John F. Kennedy
1109,1963-07-31,69.07,-1.4833832548851895,John F. Kennedy
1110,1963-08-31,70.98,2.7653105545099335,John F. Kennedy
1111,1963-09-30,72.85,2.6345449422372362,John F. Kennedy
1112,1963-10-31,73.03,0.24708304735759348,John F. Kennedy
1113,1963-11-30,72.62,-0.5614131178967501,John F. Kennedy
1114,1963-12-31,74.17,2.1343982374001613,Lyndon B. Johnson
1115,1964-01-31,76.45,3.0740191452069583,Lyndon B. Johnson
1116,1964-02-29,77.39,1.2295618051013706,Lyndon B. Johnson
1117,1964-03-31,78.8,1.8219408192272861,Lyndon B. Johnson
1118,1964-04-30,79.94,1.4467005076142139,Lyndon B. Johnson
1119,1964-05-31,80.72,0.9757317988491382,Lyndon B. Johnson
1120,1964-06-30,80.24,-0.5946481665014915,Lyndon B. Johnson
1121,1964-07-31,83.22,3.713858424725828,Lyndon B. Johnson
1122,1964-08-31,82.0,-1.4659937515020416,Lyndon B. Johnson
1123,1964-09-30,83.41,1.7195121951219472,Lyndon B. Johnson
1124,1964-10-31,84.85,1.7264117012348614,Lyndon B. Johnson
1125,1964-11-30,85.44,0.69534472598704,Lyndon B. Johnson
1126,1964-12-31,83.96,-1.73220973782772,Lyndon B. Johnson
1127,1965-01-31,86.12,2.572653644592676,Lyndon B. Johnson
1128,1965-02-28,86.75,0.731537389688801,Lyndon B. Johnson
1129,1965-03-31,86.83,0.09221902017290869,Lyndon B. Johnson
1130,1965-04-30,87.97,1.3129102844638956,Lyndon B. Johnson
1131,1965-05-31,89.28,1.4891440263726297,Lyndon B. Johnson
1132,1965-06-30,85.04,-4.749103942652324,Lyndon B. Johnson
1133,1965-07-31,84.91,-0.15286923800565574,Lyndon B. Johnson
1134,1965-08-31,86.49,1.8607937816511582,Lyndon B. Johnson
1135,1965-09-30,89.38,3.3414267545380976,Lyndon B. Johnson
1136,1965-10-31,91.39,2.248825240545989,Lyndon B. Johnson
1137,1965-11-30,92.15,0.8316008316008372,Lyndon B. Johnson
1138,1965-12-31,91.73,-0.4557786218122644,Lyndon B. Johnson
1139,1966-01-31,93.32,1.7333478687452188,Lyndon B. Johnson
1140,1966-02-28,92.69,-0.6750964423489022,Lyndon B. Johnson
1141,1966-03-31,88.88,-4.11047577947999,Lyndon B. Johnson
1142,1966-04-30,91.6,3.060306030603059,Lyndon B. Johnson
1143,1966-05-31,86.78,-5.262008733624447,Lyndon B. Johnson
1144,1966-06-30,86.06,-0.8296842590458618,Lyndon B. Johnson
1145,1966-07-31,85.84,-0.2556356030676259,Lyndon B. Johnson
1146,1966-08-31,80.65,-6.046132339235784,Lyndon B. Johnson
1147,1966-09-30,77.81,-3.5213887166770035,Lyndon B. Johnson
1148,1966-10-31,77.13,-0.8739236601979268,Lyndon B. Johnson
1149,1966-11-30,80.99,5.004537793335926,Lyndon B. Johnson
1150,1966-12-31,81.33,0.41980491418694094,Lyndon B. Johnson
1151,1967-01-31,84.45,3.836222796016236,Lyndon B. Johnson
1152,1967-02-28,87.36,3.4458259325044365,Lyndon B. Johnson
1153,1967-03-31,89.42,2.358058608058611,Lyndon B. Johnson
1154,1967-04-30,90.96,1.722209796466106,Lyndon B. Johnson
1155,1967-05-31,92.59,1.7919964819701075,Lyndon B. Johnson
1156,1967-06-30,91.43,-1.252835079382219,Lyndon B. Johnson
1157,1967-07-31,93.01,1.7280979984687719,Lyndon B. Johnson
1158,1967-08-31,94.49,1.591226749811837,Lyndon B. Johnson
1159,1967-09-30,95.81,1.3969732246798683,Lyndon B. Johnson
1160,1967-10-31,95.66,-0.1565598580524013,Lyndon B. Johnson
1161,1967-11-30,92.66,-3.136107045787163,Lyndon B. Johnson
1162,1967-12-31,95.3,2.849125836391108,Lyndon B. Johnson
1163,1968-01-31,95.04,-0.27282266526756654,Lyndon B. Johnson
1164,1968-02-29,90.75,-4.513888888888895,Lyndon B. Johnson
1165,1968-03-31,89.09,-1.829201101928371,Lyndon B. Johnson
1166,1968-04-30,95.67,7.385789650914804,Lyndon B. Johnson
1167,1968-05-31,97.87,2.2995714435037136,Lyndon B. Johnson
1168,1968-06-30,100.5,2.687238173086743,Lyndon B. Johnson
1169,1968-07-31,100.3,-0.19900497512438092,Lyndon B. Johnson
1170,1968-08-31,98.11,-2.1834496510468573,Lyndon B. Johnson
1171,1968-09-30,101.3,3.2514524513301377,Lyndon B. Johnson
1172,1968-10-31,103.8,2.4679170779861797,Lyndon B. Johnson
1173,1968-11-30,105.4,1.5414258188824745,Lyndon B. Johnson
1174,1968-12-31,106.5,1.0436432637571103,Lyndon B. Johnson
1175,1969-01-31,102.0,-4.225352112676056,Lyndon B. Johnson
1176,1969-02-28,101.5,-0.49019607843137253,Richard Nixon
1177,1969-03-31,99.3,-2.1674876847290667,Richard Nixon
1178,1969-04-30,101.3,2.014098690835851,Richard Nixon
1179,1969-05-31,104.6,3.257650542941754,Richard Nixon
1180,1969-06-30,99.14,-5.219885277246648,Richard Nixon
1181,1969-07-31,94.71,-4.468428484970755,Richard Nixon
1182,1969-08-31,94.18,-0.5596029986273751,Richard Nixon
1183,1969-09-30,94.51,0.35039286472711645,Richard Nixon
1184,1969-10-31,95.52,1.0686699820124756,Richard Nixon
1185,1969-11-30,96.21,0.7223618090452238,Richard Nixon
1186,1969-12-31,91.11,-5.3009042719052015,Richard Nixon
1187,1970-01-31,90.31,-0.8780594885303448,Richard Nixon
1188,1970-02-28,87.16,-3.487985826597282,Richard Nixon
1189,1970-03-31,88.65,1.7094997705369541,Richard Nixon
1190,1970-04-30,85.95,-3.04568527918782,Richard Nixon
1191,1970-05-31,76.06,-11.506689936009309,Richard Nixon
1192,1970-06-30,75.59,-0.6179332106231907,Richard Nixon
1193,1970-07-31,75.72,0.17198042069056152,Richard Nixon
1194,1970-08-31,77.92,2.9054410987850012,Richard Nixon
1195,1970-09-30,82.58,5.980492813141679,Richard Nixon
1196,1970-10-31,84.37,2.1675950593364086,Richard Nixon
1197,1970-11-30,84.28,-0.10667298802892428,Richard Nixon
1198,1970-12-31,90.05,6.8462268628381535,Richard Nixon
1199,1971-01-31,93.49,3.8200999444752894,Richard Nixon
1200,1971-02-28,97.11,3.8720718793453894,Richard Nixon
1201,1971-03-31,99.6,2.564102564102559,Richard Nixon
1202,1971-04-30,103.0,3.413654618473901,Richard Nixon
1203,1971-05-31,101.6,-1.3592233009708794,Richard Nixon
1204,1971-06-30,99.72,-1.850393700787397,Richard Nixon
1205,1971-07-31,99.0,-0.7220216606498184,Richard Nixon
1206,1971-08-31,97.24,-1.777777777777783,Richard Nixon
1207,1971-09-30,99.4,2.2213081036610562,Richard Nixon
1208,1971-10-31,97.29,-2.122736418511066,Richard Nixon
1209,1971-11-30,92.78,-4.6356254496865095,Richard Nixon
1210,1971-12-31,99.17,6.887260185384782,Richard Nixon
1211,1972-01-31,103.3,4.1645658969446355,Richard Nixon
1212,1972-02-29,105.2,1.8393030009680598,Richard Nixon
1213,1972-03-31,107.7,2.376425855513308,Richard Nixon
1214,1972-04-30,108.8,1.0213556174558907,Richard Nixon
1215,1972-05-31,107.7,-1.0110294117647007,Richard Nixon
1216,1972-06-30,108.0,0.27855153203342353,Richard Nixon
1217,1972-07-31,107.2,-0.740740740740738,Richard Nixon
1218,1972-08-31,111.0,3.5447761194029823,Richard Nixon
1219,1972-09-30,109.4,-1.4414414414414363,Richard Nixon
1220,1972-10-31,109.6,0.18281535648993474,Richard Nixon
1221,1972-11-30,115.1,5.018248175182482,Richard Nixon
1222,1972-12-31,117.5,2.0851433536055652,Richard Nixon
1223,1973-01-31,118.4,0.7659574468085154,Richard Nixon
1224,1973-02-28,114.2,-3.547297297297299,Richard Nixon
1225,1973-03-31,112.4,-1.5761821366024493,Richard Nixon
1226,1973-04-30,110.3,-1.8683274021352387,Richard Nixon
1227,1973-05-31,107.2,-2.810516772438798,Richard Nixon
1228,1973-06-30,104.8,-2.238805970149259,Richard Nixon
1229,1973-07-31,105.8,0.9541984732824428,Richard Nixon
1230,1973-08-31,103.8,-1.890359168241966,Richard Nixon
1231,1973-09-30,105.6,1.734104046242772,Richard Nixon
1232,1973-10-31,109.8,3.97727272727273,Richard Nixon
1233,1973-11-30,102.0,-7.10382513661202,Richard Nixon
1234,1973-12-31,94.78,-7.078431372549018,Richard Nixon
1235,1974-01-31,96.11,1.4032496307237796,Richard Nixon
1236,1974-02-28,93.45,-2.767662053896573,Richard Nixon
1237,1974-03-31,97.44,4.269662921348309,Richard Nixon
1238,1974-04-30,92.46,-5.1108374384236495,Richard Nixon
1239,1974-05-31,89.67,-3.0175210902011598,Richard Nixon
1240,1974-06-30,89.79,0.1338240214118485,Richard Nixon
1241,1974-07-31,79.31,-11.671678360619227,Richard Nixon
1242,1974-08-31,76.03,-4.135670155087632,Richard Nixon
1243,1974-09-30,68.12,-10.403787978429563,Gerald Ford
1244,1974-10-31,69.44,1.9377568995889505,Gerald Ford
1245,1974-11-30,71.74,3.3122119815668163,Gerald Ford
1246,1974-12-31,67.07,-6.509618065235576,Gerald Ford
1247,1975-01-31,72.56,8.185477858953346,Gerald Ford
1248,1975-02-28,80.1,10.391400220507155,Gerald Ford
1249,1975-03-31,83.78,4.594257178526851,Gerald Ford
1250,1975-04-30,84.72,1.1219861542134133,Gerald Ford
1251,1975-05-31,90.1,6.350330500472139,Gerald Ford
1252,1975-06-30,92.4,2.552719200887915,Gerald Ford
1253,1975-07-31,92.49,0.09740259740258571,Gerald Ford
1254,1975-08-31,85.71,-7.330522218618231,Gerald Ford
1255,1975-09-30,84.67,-1.2133940030334758,Gerald Ford
1256,1975-10-31,88.57,4.606117869375211,Gerald Ford
1257,1975-11-30,90.07,1.6935757028339167,Gerald Ford
1258,1975-12-31,88.7,-1.5210391917397474,Gerald Ford
1259,1976-01-31,96.86,9.199549041713638,Gerald Ford
1260,1976-02-29,100.6,3.861243031179016,Gerald Ford
1261,1976-03-31,101.1,0.4970178926441352,Gerald Ford
1262,1976-04-30,101.9,0.7912957467853723,Gerald Ford
1263,1976-05-31,101.2,-0.6869479882237515,Gerald Ford
1264,1976-06-30,101.8,0.5928853754940655,Gerald Ford
1265,1976-07-31,104.2,2.357563850687628,Gerald Ford
1266,1976-08-31,103.3,-0.8637236084453029,Gerald Ford
1267,1976-09-30,105.5,2.1297192642788025,Gerald Ford
1268,1976-10-31,101.9,-3.412322274881511,Gerald Ford
1269,1976-11-30,101.2,-0.6869479882237515,Gerald Ford
1270,1976-12-31,104.7,3.458498023715415,Gerald Ford
1271,1977-01-31,103.8,-0.8595988538682002,Gerald Ford
1272,1977-02-28,101.0,-2.6974951830443135,Jimmy Carter
1273,1977-03-31,100.6,-0.39603960396040166,Jimmy Carter
1274,1977-04-30,99.05,-1.5407554671968164,Jimmy Carter
1275,1977-05-31,98.76,-0.292781423523465,Jimmy Carter
1276,1977-06-30,99.29,0.536654515998381,Jimmy Carter
1277,1977-07-31,100.2,0.9165072011280053,Jimmy Carter
1278,1977-08-31,97.75,-2.4451097804391244,Jimmy Carter
1279,1977-09-30,96.23,-1.5549872122762107,Jimmy Carter
1280,1977-10-31,93.74,-2.5875506598773863,Jimmy Carter
1281,1977-11-30,94.28,0.5760614465543058,Jimmy Carter
1282,1977-12-31,93.82,-0.4879083580823165,Jimmy Carter
1283,1978-01-31,90.25,-3.805158814751645,Jimmy Carter
1284,1978-02-28,88.98,-1.4072022160664777,Jimmy Carter
1285,1978-03-31,88.82,-0.17981568891887031,Jimmy Carter
1286,1978-04-30,92.71,4.379644224273814,Jimmy Carter
1287,1978-05-31,97.41,5.069571782979186,Jimmy Carter
1288,1978-06-30,97.66,0.256647161482394,Jimmy Carter
1289,1978-07-31,97.19,-0.4812615195576479,Jimmy Carter
1290,1978-08-31,103.9,6.904002469389864,Jimmy Carter
1291,1978-09-30,103.9,0.0,Jimmy Carter
1292,1978-10-31,100.6,-3.1761308950914446,Jimmy Carter
1293,1978-11-30,94.71,-5.854870775347913,Jimmy Carter
1294,1978-12-31,96.11,1.4781966001478257,Jimmy Carter
1295,1979-01-31,99.71,3.745708042867542,Jimmy Carter
1296,1979-02-28,98.23,-1.484304483000692,Jimmy Carter
1297,1979-03-31,100.1,1.9036954087345923,Jimmy Carter
1298,1979-04-30,102.1,1.998001998001998,Jimmy Carter
1299,1979-05-31,99.73,-2.321253672869726,Jimmy Carter
1300,1979-06-30,101.7,1.9753334001804863,Jimmy Carter
1301,1979-07-31,102.7,0.983284169124877,Jimmy Carter
1302,1979-08-31,107.4,4.576436222005845,Jimmy Carter
1303,1979-09-30,108.6,1.1173184357541792,Jimmy Carter
1304,1979-10-31,104.5,-3.7753222836095714,Jimmy Carter
1305,1979-11-30,103.7,-0.765550239234447,Jimmy Carter
1306,1979-12-31,107.8,3.9537126325940157,Jimmy Carter
1307,1980-01-31,110.9,2.875695732838598,Jimmy Carter
1308,1980-02-29,115.3,3.9675383228133376,Jimmy Carter
1309,1980-03-31,104.7,-9.193408499566344,Jimmy Carter
1310,1980-04-30,103.0,-1.6236867239732597,Jimmy Carter
1311,1980-05-31,107.7,4.563106796116507,Jimmy Carter
1312,1980-06-30,114.6,6.406685236768794,Jimmy Carter
1313,1980-07-31,119.8,4.537521815008729,Jimmy Carter
1314,1980-08-31,123.5,3.088480801335562,Jimmy Carter
1315,1980-09-30,126.5,2.42914979757085,Jimmy Carter
1316,1980-10-31,130.2,2.924901185770742,Jimmy Carter
1317,1980-11-30,135.7,4.224270353302612,Jimmy Carter
1318,1980-12-31,133.5,-1.6212232866617455,Jimmy Carter
1319,1981-01-31,133.0,-0.37453183520599254,Jimmy Carter
1320,1981-02-28,128.4,-3.458646616541349,Ronald Reagan
1321,1981-03-31,133.2,3.7383177570093324,Ronald Reagan
1322,1981-04-30,134.4,0.9009009009009137,Ronald Reagan
1323,1981-05-31,131.7,-2.008928571428584,Ronald Reagan
1324,1981-06-30,132.3,0.45558086560366196,Ronald Reagan
1325,1981-07-31,129.1,-2.4187452758881456,Ronald Reagan
1326,1981-08-31,129.6,0.3872966692486445,Ronald Reagan
1327,1981-09-30,118.3,-8.719135802469134,Ronald Reagan
1328,1981-10-31,119.8,1.267962806424345,Ronald Reagan
1329,1981-11-30,122.9,2.587646076794665,Ronald Reagan
1330,1981-12-31,123.8,0.7323026851098384,Ronald Reagan
1331,1982-01-31,117.3,-5.250403877221324,Ronald Reagan
1332,1982-02-28,114.5,-2.387041773231029,Ronald Reagan
1333,1982-03-31,110.8,-3.231441048034937,Ronald Reagan
1334,1982-04-30,116.3,4.963898916967509,Ronald Reagan
1335,1982-05-31,116.4,0.08598452278590588,Ronald Reagan
1336,1982-06-30,109.7,-5.75601374570447,Ronald Reagan
1337,1982-07-31,109.4,-0.27347310847766376,Ronald Reagan
1338,1982-08-31,109.7,0.2742230347349151,Ronald Reagan
1339,1982-09-30,122.4,11.577028258887879,Ronald Reagan
1340,1982-10-31,132.7,8.415032679738548,Ronald Reagan
1341,1982-11-30,138.1,4.0693293142426565,Ronald Reagan
1342,1982-12-31,139.4,0.9413468501086252,Ronald Reagan
1343,1983-01-31,144.3,3.515064562410334,Ronald Reagan
1344,1983-02-28,146.8,1.7325017325017324,Ronald Reagan
1345,1983-03-31,151.9,3.4741144414168894,Ronald Reagan
1346,1983-04-30,157.7,3.818301514154037,Ronald Reagan
1347,1983-05-31,164.1,4.058338617628412,Ronald Reagan
1348,1983-06-30,166.4,1.4015843997562532,Ronald Reagan
1349,1983-07-31,167.0,0.36057692307691963,Ronald Reagan
1350,1983-08-31,162.4,-2.7544910179640683,Ronald Reagan
1351,1983-09-30,167.2,2.955665024630531,Ronald Reagan
1352,1983-10-31,167.7,0.29904306220095694,Ronald Reagan
1353,1983-11-30,165.2,-1.4907573047107932,Ronald Reagan
1354,1983-12-31,164.4,-0.48426150121064343,Ronald Reagan
1355,1984-01-31,166.4,1.21654501216545,Ronald Reagan
1356,1984-02-29,157.3,-5.4687499999999964,Ronald Reagan
1357,1984-03-31,157.4,0.0635727908455145,Ronald Reagan
1358,1984-04-30,157.6,0.12706480304954804,Ronald Reagan
1359,1984-05-31,156.6,-0.6345177664974619,Ronald Reagan
1360,1984-06-30,153.1,-2.234993614303959,Ronald Reagan
1361,1984-07-31,151.1,-1.3063357282821686,Ronald Reagan
1362,1984-08-31,164.4,8.802117802779625,Ronald Reagan
1363,1984-09-30,166.1,1.0340632603406257,Ronald Reagan
1364,1984-10-31,164.8,-0.7826610475616995,Ronald Reagan
1365,1984-11-30,166.3,0.9101941747572815,Ronald Reagan
1366,1984-12-31,164.5,-1.0823812387252023,Ronald Reagan
1367,1985-01-31,171.6,4.3161094224923975,Ronald Reagan
1368,1985-02-28,180.9,5.419580419580426,Ronald Reagan
1369,1985-03-31,179.4,-0.8291873963515755,Ronald Reagan
1370,1985-04-30,180.6,0.6688963210702278,Ronald Reagan
1371,1985-05-31,184.9,2.3809523809523876,Ronald Reagan
1372,1985-06-30,188.9,2.1633315305570577,Ronald Reagan
1373,1985-07-31,192.5,1.9057702488088906,Ronald Reagan
1374,1985-08-31,188.3,-2.181818181818176,Ronald Reagan
1375,1985-09-30,184.1,-2.2304832713754736,Ronald Reagan
1376,1985-10-31,186.2,1.1406844106463847,Ronald Reagan
1377,1985-11-30,197.5,6.068743286788406,Ronald Reagan
1378,1985-12-31,207.3,4.962025316455701,Ronald Reagan
1379,1986-01-31,208.2,0.4341534008682958,Ronald Reagan
1380,1986-02-28,219.4,5.379442843419797,Ronald Reagan
1381,1986-03-31,232.3,5.879671832269829,Ronald Reagan
1382,1986-04-30,238.0,2.4537236332328836,Ronald Reagan
1383,1986-05-31,238.5,0.21008403361344538,Ronald Reagan
1384,1986-06-30,245.3,2.85115303983229,Ronald Reagan
1385,1986-07-31,240.2,-2.0790868324500704,Ronald Reagan
1386,1986-08-31,245.0,1.9983347210657834,Ronald Reagan
1387,1986-09-30,238.3,-2.734693877551016,Ronald Reagan
1388,1986-10-31,237.4,-0.3776751993285798,Ronald Reagan
1389,1986-11-30,245.1,3.243470935130576,Ronald Reagan
1390,1986-12-31,248.6,1.4279885760913913,Ronald Reagan
1391,1987-01-31,264.5,6.3958165728077265,Ronald Reagan
1392,1987-02-28,280.9,6.20037807183364,Ronald Reagan
1393,1987-03-31,292.5,4.1295834816660815,Ronald Reagan
1394,1987-04-30,289.3,-1.0940170940170901,Ronald Reagan
1395,1987-05-31,289.1,-0.06913238852401957,Ronald Reagan
1396,1987-06-30,301.4,4.25458318920787,Ronald Reagan
1397,1987-07-31,310.1,2.8865295288653106,Ronald Reagan
1398,1987-08-31,329.4,6.223798774588827,Ronald Reagan
1399,1987-09-30,318.7,-3.2483302975106225,Ronald Reagan
1400,1987-10-31,280.2,-12.080326325698149,Ronald Reagan
1401,1987-11-30,245.0,-12.562455389007848,Ronald Reagan
1402,1987-12-31,241.0,-1.6326530612244898,Ronald Reagan
1403,1988-01-31,250.5,3.941908713692946,Ronald Reagan
1404,1988-02-29,258.1,3.033932135728552,Ronald Reagan
1405,1988-03-31,265.7,2.9445951181712378,Ronald Reagan
1406,1988-04-30,262.6,-1.166729394053431,Ronald Reagan
1407,1988-05-31,256.1,-2.4752475247524752,Ronald Reagan
1408,1988-06-30,270.7,5.700898086684875,Ronald Reagan
1409,1988-07-31,269.1,-0.5910602142593151,Ronald Reagan
1410,1988-08-31,263.7,-2.0066889632107148,Ronald Reagan
1411,1988-09-30,268.0,1.630640879787642,Ronald Reagan
1412,1988-10-31,277.4,3.507462686567156,Ronald Reagan
1413,1988-11-30,271.0,-2.3071377072818953,Ronald Reagan
1414,1988-12-31,276.5,2.029520295202952,Ronald Reagan
1415,1989-01-31,285.4,3.2188065099457424,Ronald Reagan
1416,1989-02-28,294.0,3.01331464611073,George H. W. Bush
1417,1989-03-31,292.7,-0.4421768707483032,George H. W. Bush
1418,1989-04-30,302.3,3.279808677827135,George H. W. Bush
